,university,career,full_name,gender,postal_code,location,email,birth_date
1873,universidad nacional de jujuy,ingeniería mecánica,richard ferguson,m,,cañadon ferrais,victoriapeterson@hotmail.com,1913-04-05
1874,universidad nacional de jujuy,ingeniería electrónica,matthew horne,m,,agustin mosconi,igraves@yahoo.com,1988-07-29
1875,universidad nacional de jujuy,licenciatura en ciencias de la educación ,shawn ryan,m,,alegre,terrencejohnson@yahoo.com,1996-11-04
1876,universidad nacional de jujuy,licenciatura en ciencias de la educación ,heather ross,f,,kilometro 125,kimdaniel@yahoo.com,1981-06-30
1877,_universidad_de_palermo,licenciatura_en_artes,ryan_miller,m,9111,,cherryjames@yahoo.com,1939-07-11
1878,universidad nacional de jujuy,medicina,jared lewis,m,,calderon,lawsonrobert@gmail.com,1906-01-03
1879,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,jonathan_jones,m,4518,,miablake@gmail.com,1927-06-11
1880,universidad nacional de jujuy,farmacia,jesse carroll,m,,colonia mabragaña,ramoseric@gmail.com,1930-09-09
1881,universidad nacional de jujuy,licenciatura en ciencias ambientales,candace clark,f,,cari larquea,benjaminsmith@gmail.com,1909-09-13
1882,_universidad_de_palermo,licenciatura_en_artes,robert_patterson,m,7240,,wstevens@hotmail.com,1938-09-13
1883,universidad nacional de jujuy,contador público ,donald duncan,m,,aristia,xellis@hotmail.com,2003-01-27
1884,universidad nacional de jujuy,licenciatura en musicoterapia,troy little,m,,el trigo,jerry38@gmail.com,1939-02-19
1885,universidad nacional de jujuy,licenciatura en ciencias geológicas,adam lewis,m,,9 de julio,tamara13@gmail.com,1927-09-21
1886,universidad nacional de jujuy,licenciatura en producción de bioimagenes,diana castro,f,,ireneo portela,anna66@hotmail.com,1997-08-05
1887,universidad nacional de jujuy,licenciatura en ciencias de la educación ,craig cummings,m,,algarrobo verde,williamstark@yahoo.com,1960-08-13
1888,universidad nacional de jujuy,licenciatura en terapia ocupacional,john harper,m,,agua blanca,amypierce@gmail.com,1920-01-27
1889,universidad nacional de jujuy,licenciatura en ciencias de la educación ,david hubbard,m,,campo de mayo,jeremywalker@gmail.com,1967-06-27
1890,universidad nacional de jujuy,licenciatura en ciencias biológicas,angela russo,f,,arroyo moreira,michellemontgomery@hotmail.com,1913-01-02
1891,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,christopher martin,m,,arroyo grande,aaronpotts@hotmail.com,1907-01-25
1892,universidad nacional de jujuy,licenciatura en musicoterapia,jonathan bailey,m,,carapachay,amandacooley@hotmail.com,1984-05-10
1893,universidad nacional de jujuy,licenciatura en musicoterapia,scott meyer,m,,felicia,bryanpollard@yahoo.com,1923-04-09
1894,universidad nacional de jujuy,licenciatura en ciencias antropológicas,angel hernandez,m,,chancay,tatetina@yahoo.com,1984-02-17
1895,_universidad_de_palermo,ingeniería_mecánica,kimberly_rodgers,f,3384,,tammymartinez@hotmail.com,1973-06-24
1896,_universidad_de_palermo,licenciatura_en_psicología,kyle_delgado_dds,m,1649,,xhall@hotmail.com,1971-04-02
1897,universidad nacional de jujuy,ingeniería mecánica,kimberly gomez,f,,casablanca,dillonashley@yahoo.com,1914-02-08
1898,universidad nacional de jujuy,licenciatura en terapia ocupacional,audrey briggs,f,,francisco paz,markstafford@gmail.com,1911-01-05
1899,universidad nacional de jujuy,licenciatura en producción de bioimagenes,joshua swanson,m,,arroyo manganga,beth16@yahoo.com,1921-07-13
1900,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,rachel cain,f,,chumbicha,markcolon@gmail.com,1912-09-15
1901,universidad nacional de jujuy,contador público ,janice beck,f,,dique toma,paul28@gmail.com,1993-06-01
1902,universidad nacional de jujuy,técnico para bioterios ,james thomas,m,,alberto gerchunoff,balljennifer@yahoo.com,1913-10-10
1903,universidad nacional de jujuy,actuario ,mackenzie ward,f,,florentino ameghino,taylorkenneth@hotmail.com,1908-02-20
1904,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,robert_wilkins,m,5374,,cody88@gmail.com,1969-07-14
1905,universidad nacional de jujuy,licenciatura en ciencias de la computación,andrew bishop,m,,aldea san andres,jacquelinebailey@yahoo.com,1937-01-02
1906,universidad nacional de jujuy,licenciatura en ciencias de la educación ,shawn campbell,m,,estancia santa catalina,emilylopez@gmail.com,1960-02-12
1907,universidad nacional de jujuy,ingeniería en informática,mark hester,m,,angel gallardo,brittanyreilly@yahoo.com,1933-03-30
1908,universidad nacional de jujuy,licenciatura en ciencias biológicas,sarah lee,f,,colonia la india,mcphersonkatie@yahoo.com,1976-09-20
1909,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,sherry hill,f,,villars,valvarado@hotmail.com,1959-02-21
1910,_universidad_de_palermo,bioquímica,ana_ingram,f,3304,,cmiller@yahoo.com,1969-03-27
1911,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,ms._sierra_delacruz,f,3313,,thomas52@gmail.com,1937-08-28
1912,universidad nacional de jujuy,medicina,patricia mcintosh,f,,alto de sierra,terri05@yahoo.com,1960-03-11
1913,universidad nacional de jujuy,técnico para bioterios ,lisa coleman,f,,monte chingolo,michaeljones@hotmail.com,1952-03-31
1914,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,valerie ramirez,f,,dos hermanos,cgutierrez@gmail.com,1912-02-03
1915,universidad nacional de jujuy,licenciatura en producción de bioimagenes,stephen pruitt,m,,betbeder,brandon70@hotmail.com,1909-09-24
1916,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,kristen phillips,f,,abalo,fsparks@gmail.com,1927-12-08
1917,universidad nacional de jujuy,técnico para bioterios ,richard ball,m,,el perdido est jose guisasola,wesleywilliams@hotmail.com,1926-01-25
1918,universidad nacional de jujuy,licenciatura en producción de bioimagenes,julie holden,f,,boca p 25,danielortiz@gmail.com,1918-03-15
1919,_universidad_de_palermo,arquitectura,thomas_mcgee,m,6335,,jsmith@yahoo.com,1947-06-25
1920,universidad nacional de jujuy,licenciatura en ciencias ambientales,julie gutierrez,f,,puesto de isla,rrios@hotmail.com,1999-10-15
1921,_universidad_de_palermo,licenciatura_en_ciencia_política_,jessica_hunt,f,5475,,barbara02@gmail.com,1970-11-18
1922,universidad nacional de jujuy,licenciatura en musicoterapia,thomas meyer,m,,12 de octubre,mbecker@yahoo.com,2002-11-04
1923,universidad nacional de jujuy,diseño de imagen y sonido,sarah martin,f,,adrian maturano,jesse49@hotmail.com,1914-02-02
1924,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,cory miller,m,,colonia las yescas,zcompton@gmail.com,1991-05-21
1925,universidad nacional de jujuy,técnico para bioterios ,valerie scott,f,,colonia centenario,michaelalvarez@yahoo.com,1932-05-12
1926,_universidad_de_palermo,licenciatura_en_musicoterapia,paige_salazar,f,8185,,andrew22@hotmail.com,1918-05-19
1927,_universidad_de_palermo,contador_público_,holly_willis,f,6053,,dunnjamie@gmail.com,1995-04-24
1928,universidad nacional de jujuy,licenciatura en sociología ,kathryn nguyen,f,,calchaqui,andreanguyen@gmail.com,1991-03-28
1929,universidad nacional de jujuy,licenciatura en terapia ocupacional,theresa duke,f,,america,harrellcindy@hotmail.com,1914-08-24
1930,universidad nacional de jujuy,agronomía,joseph foster,m,,isla grande,fli@gmail.com,1949-07-29
1931,universidad nacional de jujuy,actuario ,stephanie dunn,f,,colonia florencia,thompsonpeter@gmail.com,1997-08-20
1932,universidad nacional de jujuy,ingeniería mecánica,sharon sullivan,f,,bravo del dos,brookemeyers@yahoo.com,1918-10-18
1933,universidad nacional de jujuy,licenciatura en terapia ocupacional,mrs. brittany griffin,f,,capitan lazo,mendozajamie@hotmail.com,1920-03-27
1934,universidad nacional de jujuy,licenciatura en terapia ocupacional,benjamin russell,m,,caraguata,gglass@hotmail.com,1945-05-25
1935,universidad nacional de jujuy,arquitectura,anthony thomas,m,,gobernador benegas,darrellgonzalez@yahoo.com,1992-11-27
1936,_universidad_de_palermo,licenciatura_en_musicoterapia,kevin_jimenez,m,3714,,monroepatrick@yahoo.com,1913-04-18
1937,universidad nacional de jujuy,licenciatura en administración ,brendan obrien,m,,colonia la marta,fedwards@gmail.com,1919-10-10
1938,universidad nacional de jujuy,licenciatura en sociología ,robert braun,m,,el pingo,davisjeffrey@yahoo.com,1961-10-28
1939,universidad nacional de jujuy,diseño de imagen y sonido,deborah thomas,f,,arijon,ygeorge@yahoo.com,1971-09-10
1940,universidad nacional de jujuy,bioquímica,stephanie phillips,f,,estacion de zootecnia b,thomas18@hotmail.com,1944-07-28
1941,universidad nacional de jujuy,licenciatura en sociología ,dr. jamie mcintosh,m,,villa lynch,emily58@hotmail.com,1970-03-25
1942,_universidad_de_palermo,agronomía,frank_glover,m,4503,,billy87@hotmail.com,1907-10-15
1943,universidad nacional de jujuy,ingeniería mecánica,amy lewis,f,,agua cercada,derekhenderson@yahoo.com,1997-05-17
1944,universidad nacional de jujuy,licenciatura en ciencias de la educación ,jon sosa,m,,arata,markjohnson@hotmail.com,1913-08-22
1945,universidad nacional de jujuy,agronomía,chelsey melton,f,,francisco madero,erin59@gmail.com,1978-01-07
1946,universidad nacional de jujuy,licenciatura en ciencias de la educación ,elizabeth fritz,f,,claverie,andreabrady@hotmail.com,1975-12-05
1947,universidad nacional de jujuy,licenciatura en ciencia política ,kelly davis,f,,abra de peñas,shannon17@yahoo.com,1958-06-02
1948,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,roy crawford,m,,florencio varela,andersonrachel@yahoo.com,1962-08-08
1949,universidad nacional de jujuy,actuario ,william macias,m,,los indios,kaylee92@yahoo.com,1911-12-12
1950,universidad nacional de jujuy,ingeniería electrónica,allison ford,f,,francisco berra,obauer@gmail.com,1980-12-28
1951,universidad nacional de jujuy,actuario ,victoria wolfe,f,,girodias,howardvictor@yahoo.com,2002-05-09
1952,universidad nacional de jujuy,farmacia,jose pineda,m,,carapachay,lewiswhitney@hotmail.com,1942-10-29
1953,universidad nacional de jujuy,medicina,marcus hernandez,m,,desvio boero,sbrown@gmail.com,1956-12-15
1954,universidad nacional de jujuy,licenciatura en sociología ,jennifer graves,f,,baños de la laja,antonioknight@gmail.com,1946-02-24
1955,universidad nacional de jujuy,licenciatura en ciencias antropológicas,bruce flores jr.,m,,el molle,cruzjanice@gmail.com,1916-09-20
1956,universidad nacional de jujuy,licenciatura en administración ,richard cruz,m,,arenaza,qkim@hotmail.com,1939-04-13
1957,universidad nacional de jujuy,licenciatura en musicoterapia,lisa jones,f,,la tranca,mcintoshbrian@hotmail.com,1917-06-27
1958,universidad nacional de jujuy,agronomía,christopher austin,m,,azteazu,joshuastevens@hotmail.com,1992-06-28
1959,universidad nacional de jujuy,licenciatura en musicoterapia,melissa murphy,f,,aldea escolar,ljackson@hotmail.com,1941-03-12
1960,universidad nacional de jujuy,licenciatura en terapia ocupacional,jennifer johnson,f,,arijon,hatkinson@gmail.com,1908-12-03
1961,_universidad_de_palermo,ingeniería_en_informática,theresa_young,f,1879,,diana32@gmail.com,1998-03-19
1962,_universidad_de_palermo,técnico_para_bioterios_,lisa_bennett_dds,f,8505,,michaelbeck@gmail.com,1920-03-25
1963,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,jermaine burnett,m,,colonia las yescas,veronicarobinson@yahoo.com,1987-01-27
1964,universidad nacional de jujuy,diseño industrial,katie lloyd,f,,el campamento,vgonzalez@yahoo.com,1973-01-28
1965,universidad nacional de jujuy,agronomía,jorge montes,m,,juan f ibarra,nparsons@hotmail.com,1937-02-17
1966,_universidad_de_palermo,licenciatura_en_sociología_,jason_snow,m,9303,,kochashley@hotmail.com,1919-12-07
1967,universidad nacional de jujuy,licenciatura en ciencias antropológicas,scott haney,m,,agua colorada,victorellis@gmail.com,1974-08-19
1968,universidad nacional de jujuy,agronomía,justin gomez,m,,arroyo grande,pstark@gmail.com,1912-05-15
1969,_universidad_de_palermo,actuario_,jessica_bean,f,2915,,tracyvillarreal@gmail.com,1971-12-28
1970,universidad nacional de jujuy,actuario ,ronald nelson,m,,el lenguaraz,snichols@yahoo.com,1933-08-07
1971,universidad nacional de jujuy,ingeniería en informática,tina jenkins,f,,san nicolas de los arroyos,lauren73@hotmail.com,1913-06-22
1972,_universidad_de_palermo,licenciatura_en_musicoterapia,william_newman,m,3481,,melissamitchell@hotmail.com,1988-03-06
1973,universidad nacional de jujuy,ingeniería electrónica,monica ramirez,f,,agua verde,alexanderbenjamin@hotmail.com,1970-03-30
1974,universidad nacional de jujuy,licenciatura en musicoterapia,william green,m,,rawson,william07@hotmail.com,1969-06-25
1975,_universidad_de_palermo,agronomía,leah_copeland,f,1771,,ruthgordon@yahoo.com,1998-05-09
1976,universidad nacional de jujuy,bioquímica,kenneth sanford,m,,capitan castro,paige03@yahoo.com,1921-03-18
1977,universidad nacional de jujuy,diseño industrial,melanie richards,f,,algarrobo,michaelwood@gmail.com,1929-03-07
1978,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,daniel moreno,m,,cara mala,tsmith@yahoo.com,1909-06-26
1979,universidad nacional de jujuy,licenciatura en ciencias de la computación,jennifer wilson,f,,la tranca,catherinesaunders@yahoo.com,1991-06-19
1980,universidad nacional de jujuy,licenciatura en ciencias antropológicas,kevin robinson,m,,domselaar,matthewleblanc@hotmail.com,1922-10-02
1981,universidad nacional de jujuy,medicina,david leblanc,m,,agua los matos,vickierose@yahoo.com,1939-12-22
1982,universidad nacional de jujuy,licenciatura en ciencias ambientales,andrew wade,m,,balneario oceano,joe42@gmail.com,1927-10-03
1983,universidad nacional de jujuy,licenciatura en ciencias biológicas,robert hernandez,m,,calera,georgelevine@yahoo.com,2001-05-08
1984,universidad nacional de jujuy,licenciatura en ciencias biológicas,brooke miller,f,,colonia santa teresa,mflores@hotmail.com,1966-06-12
1985,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,robert miller,m,,campo el mataco,mark01@hotmail.com,1915-04-17
1986,_universidad_de_palermo,licenciatura_en_musicoterapia,rachel_scott,f,6231,,xspencer@yahoo.com,1945-08-03
1987,universidad nacional de jujuy,agronomía,brandon ayala,m,,aguayo,proctorsabrina@hotmail.com,1995-12-15
1988,universidad nacional de jujuy,licenciatura en producción de bioimagenes,richard webb,m,,banda florida,walkerjacob@gmail.com,1955-08-09
1989,universidad nacional de jujuy,licenciatura en ciencia política ,samantha vazquez,f,,20 de febrero,josephjarvis@yahoo.com,1908-07-27
1990,_universidad_de_palermo,actuario_,martha_lopez,f,3322,,zcastillo@yahoo.com,1990-07-23
1991,universidad nacional de jujuy,arquitectura,jessica graves,f,,dudignac,kellydana@hotmail.com,1909-12-24
1992,universidad nacional de jujuy,licenciatura en administración ,dakota owens,m,,la pastora,cassie60@gmail.com,1948-02-01
1993,universidad nacional de jujuy,licenciatura en artes,jeremiah evans,m,,campo horquesco,yjoyce@hotmail.com,1973-03-02
1994,universidad nacional de jujuy,contador público ,christopher campbell,m,,cañada de gomez,megan62@yahoo.com,1974-02-13
1995,universidad nacional de jujuy,licenciatura en ciencias ambientales,ashley hernandez,f,,alto calilegua,ybenson@gmail.com,1958-01-10
1996,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,tina gordon,f,,colonia mackinlay,jguerra@gmail.com,1933-02-28
1997,universidad nacional de jujuy,licenciatura en musicoterapia,jeffery edwards,m,,berazategui,masonchristopher@yahoo.com,1961-09-18
1998,universidad nacional de jujuy,licenciatura en ciencias de la computación,nathan flores,m,,colonia baron,hermancatherine@gmail.com,1955-10-21
1999,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,ryan larson,m,,agua de la piedra,meadowsamber@gmail.com,1983-08-15
2000,_universidad_de_palermo,arquitectura,diane_espinoza,f,5624,,jonesdavid@yahoo.com,1954-11-05
2001,universidad nacional de jujuy,licenciatura en sociología ,mary thompson,f,,albardon,ocolon@hotmail.com,1925-08-23
2002,universidad nacional de jujuy,ingeniería en informática,samuel parker,m,,el potrero,jamescunningham@yahoo.com,2004-04-29
2003,universidad nacional de jujuy,licenciatura en ciencias antropológicas,elizabeth clark,f,,pellegrini,wilsonaaron@gmail.com,1996-06-21
2004,universidad nacional de jujuy,técnico para bioterios ,luke bishop,m,,correa,bradley51@yahoo.com,1953-10-02
2005,universidad nacional de jujuy,bioquímica,cody ware,m,,rincon de milberg,johnsonamanda@gmail.com,1995-07-13
2006,universidad nacional de jujuy,licenciatura en ciencias geológicas,devon massey,m,,colonia la blanquita,ctaylor@gmail.com,1934-08-07
2007,universidad nacional de jujuy,técnico para bioterios ,kimberly hebert,f,,cañadon del corral,collinunderwood@hotmail.com,1932-08-27
2008,universidad nacional de jujuy,diseño industrial,nicholas schmidt,m,,bahia tranquila,ronald55@yahoo.com,1954-04-10
