,university,career,full_name,gender,date_of_birth,postal_code,location,email
1829,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,JENNIFER FOX,F,1940-07-05,3196,null,QSTRICKLAND@GMAIL.COM
1830,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,JESSICA HANCOCK,F,1950-01-22,6614,null,SANCHEZCARL@HOTMAIL.COM
1831,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,NICHOLAS_JOHNSON,M,1923-10-21,null,LA_BLANQUEADA,JONATHAN79@HOTMAIL.COM
1832,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,DONALD JONES,M,1911-08-17,7109,null,JEFFREY29@GMAIL.COM
1833,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,CINDY RYAN,F,2020-07-06,6031,null,MILLERERIKA@HOTMAIL.COM
1834,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,DEBORAH NOLAN,F,2010-10-07,4124,null,JBAKER@YAHOO.COM
1835,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,JOSEPH JOHNSON,M,1984-03-11,3137,null,DANIELREYNOLDS@HOTMAIL.COM
1836,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,JARED FARLEY,M,1978-05-12,7511,null,UJOHNSON@GMAIL.COM
1837,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,DAVID_BROWN,M,1994-12-10,null,BLANDENGUES,CARTERKEITH@HOTMAIL.COM
1838,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,ARTHUR ARELLANO,M,2005-10-28,8200,null,PARRISHKELLY@YAHOO.COM
1839,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,RAYMOND JOHNSON,M,1976-03-10,1741,null,JESSICAJACKSON@YAHOO.COM
1840,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,RACHAEL RAMIREZ,F,1953-03-03,6463,null,JERRY93@GMAIL.COM
1841,UNIV. NACIONAL DEL COMAHUE,MEDICINA,MARK SANCHEZ,M,2002-06-19,5873,null,ODUFFY@YAHOO.COM
1842,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,MELISSA_ROMERO,F,1998-01-21,null,EL_CIPRES,NICHOLASCHANDLER@GMAIL.COM
1843,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,MELISSA BROWNING,F,2019-03-20,2709,null,MICHELLE02@HOTMAIL.COM
1844,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,JAMES_GONZALEZ,M,1942-03-08,null,CORONEL_ISLEÑOS,JOSEPHJACKSON@HOTMAIL.COM
1845,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,TIMOTHY_MEDINA,M,1911-10-18,null,ANTONIO_TOMAS,ERIN20@YAHOO.COM
1846,UNIV. NACIONAL DEL COMAHUE,MEDICINA,JORDAN GOMEZ,M,1918-04-29,1897,null,DAVID93@YAHOO.COM
1847,UNIV. NACIONAL DEL COMAHUE,FARMACIA,SHERRY JOHNSON,F,1987-02-14,5636,null,JANET27@HOTMAIL.COM
1848,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,MARY GONZALEZ,F,1963-03-04,6063,null,SUSANJONES@YAHOO.COM
1849,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,DEANNA NEAL,F,2006-11-03,8403,null,TAYLORRICHARD@HOTMAIL.COM
1850,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,RAYMOND COLEMAN,M,1943-06-12,6337,null,JEFFERY22@YAHOO.COM
1851,UNIV. NACIONAL DEL COMAHUE,FARMACIA,ANTHONY JOHNSON,M,1965-06-25,5624,null,JOSHUARODRIGUEZ@HOTMAIL.COM
1852,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,MATTHEW VAUGHN,M,1973-12-14,3080,null,MSANCHEZ@YAHOO.COM
1853,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,PAUL PETTY,M,1945-05-16,5405,null,CARRILLOHENRY@HOTMAIL.COM
1854,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,TYLER YOUNG,M,2001-06-17,7407,null,JAMES90@HOTMAIL.COM
1855,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,LISA BONILLA,F,1929-12-05,4631,null,ALLENWILLIAM@GMAIL.COM
1856,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,ERIKA_CARTER_MD,F,1956-06-22,null,ALMIRANTE_BROWN,GLORIA98@YAHOO.COM
1857,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,CATHERINE MANN,F,2005-11-24,4230,null,KATELYNWEST@HOTMAIL.COM
1858,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,JOHN WRIGHT,M,1963-07-07,1614,null,KIMBERLYSTONE@GMAIL.COM
1859,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,SANDRA RODRIGUEZ,F,1952-02-20,7503,null,BENJAMIN95@HOTMAIL.COM
1860,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,JONATHON WILSON,M,1980-10-13,3501,null,KKENNEDY@YAHOO.COM
1861,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,DENNIS FREEMAN,M,2010-08-15,7305,null,CHRISTOPHERRAMIREZ@GMAIL.COM
1862,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,WARREN TORRES,M,1977-10-17,3111,null,BISHOPKEVIN@HOTMAIL.COM
1863,UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,KARINA_HOGAN,F,1922-03-02,null,DOS_HERMANAS,JASON43@YAHOO.COM
1864,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,CHRISTOPHER MOORE,M,1931-12-09,8303,null,CASSANDRACRUZ@GMAIL.COM
1865,UNIVERSIDAD_DEL_SALVADOR,MEDICINA,ASHLEY_ORR,F,1981-11-19,null,LOMAS_DEL_MIRADOR,TYLER04@HOTMAIL.COM
1866,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,NICHOLAS VASQUEZ,M,1976-11-02,2185,null,NBURGESS@HOTMAIL.COM
1867,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,DEANNA EVANS,F,1983-03-17,3156,null,CHRISTOPHER84@YAHOO.COM
1868,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,DARRYL FREEMAN,M,1991-09-29,9011,null,LYNCHDENISE@HOTMAIL.COM
1869,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,RODNEY PATTERSON,M,1955-02-09,7517,null,COURTNEYCISNEROS@GMAIL.COM
1870,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,JESSICA DOMINGUEZ,F,1943-08-13,7225,null,MICHAELDIAZ@HOTMAIL.COM
1871,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,MARCUS_PAYNE,M,1915-12-11,null,APEADERO_LAS_CHIMBAS,ERICSULLIVAN@YAHOO.COM
1872,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,DANIEL CERVANTES,M,1970-05-16,1771,null,FREEMANERICA@YAHOO.COM
1873,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,SERGIO PEARSON,M,1952-04-16,3197,null,SUSAN89@YAHOO.COM
1874,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,ALLEN SKINNER,M,1986-06-08,6651,null,MARKSMITH@GMAIL.COM
1875,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,ROBERTA WILLIAMS,F,1915-01-20,6387,null,MICHELLEWILLIS@HOTMAIL.COM
1876,UNIV. NACIONAL DEL COMAHUE,MEDICINA,TAYLOR HARMON,F,1950-12-28,3322,null,PETER57@HOTMAIL.COM
1877,UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,TAYLOR_CHAVEZ,F,1917-12-24,null,ALTO_LAS_LECHUZAS,HANNAHPETERSON@YAHOO.COM
1878,UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,MICHELLE_PATTERSON,F,1952-02-10,null,AGUA_RICA,CROSALES@HOTMAIL.COM
1879,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,AMY BONILLA,F,1910-10-17,2347,null,ERIKA40@GMAIL.COM
1880,UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,DAVID_BAKER,M,1917-04-30,null,ALBERTI,CHRISTIANSMITH@GMAIL.COM
1881,UNIVERSIDAD_DEL_SALVADOR,FARMACIA,JOEL_RICHARDSON,M,1985-01-14,null,ARRAYANAL,SINGLETONJAMES@YAHOO.COM
1882,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,MELVIN CASTRO,M,1975-04-15,2527,null,KEITHGLENN@GMAIL.COM
1883,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,JOANNA MONTOYA,F,1992-11-18,3712,null,TAMMYCLARK@HOTMAIL.COM
1884,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,JOSHUA STOKES,M,1947-07-15,5701,null,JENNIFER73@GMAIL.COM
1885,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,CHRISTOPHER GRAVES,M,2001-02-21,1852,null,KEITH86@HOTMAIL.COM
1886,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,BRIAN ROSS,M,1949-11-04,9023,null,AEDWARDS@YAHOO.COM
1887,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,KIMBERLY GUZMAN,F,1984-04-04,6346,null,VMCKNIGHT@HOTMAIL.COM
1888,UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,HEIDI_GARCIA,F,1978-07-28,null,PUENTE_DEL_INCA,LORIHOLMES@YAHOO.COM
1889,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,AMY FRANK,F,1968-06-06,2944,null,QCOOK@HOTMAIL.COM
1890,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,DANIEL FORD,M,2006-12-02,6746,null,JUSTIN96@GMAIL.COM
1891,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,JASON MAYS,M,1912-12-18,2204,null,MCNEILDANIEL@HOTMAIL.COM
1892,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,DAWN_WARNER,F,1927-04-18,null,CHEROGUITA,CURTISCHERRY@YAHOO.COM
1893,UNIV. NACIONAL DEL COMAHUE,MEDICINA,JOE HORNE MD,M,1985-04-25,1682,null,ROBERTBENNETT@YAHOO.COM
1894,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,MRS. JESSICA HARDY,F,2002-07-11,2152,null,GLENNKYLE@HOTMAIL.COM
1895,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,ZOE OCONNELL,F,1908-07-01,5419,null,JILL45@GMAIL.COM
1896,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,MATTHEW HUFF,M,1978-06-25,2617,null,OBURCH@HOTMAIL.COM
1897,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,JAMES_REYES,M,1934-01-15,null,ARROYO_GRANDE,MICHEALRIOS@GMAIL.COM
1898,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,FERNANDO MUNOZ,M,2010-03-01,7136,null,MACDONALDSARAH@HOTMAIL.COM
1899,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,MEAGAN_COOPER,F,1925-09-09,null,DESPEÑADEROS,MGARCIA@HOTMAIL.COM
1900,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,MISS JESSICA BURNS,F,1915-08-31,6538,null,JEFFREYDAVIS@GMAIL.COM
1901,UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,DAWN_MARTIN,F,1975-05-30,null,BAHIA_BUSTAMANTE,FOXALEXANDRA@HOTMAIL.COM
1902,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,DEBORAH WOODS,F,2007-03-26,2705,null,LITTLESHANNON@YAHOO.COM
1903,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,CARMEN ESTRADA,F,1983-11-26,5609,null,WSMITH@GMAIL.COM
1904,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,KELSEY DECKER,F,1975-04-30,1659,null,AWILLIAMS@YAHOO.COM
1905,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,JOHN WILLIAMS,M,1947-09-15,2324,null,DAWN87@GMAIL.COM
1906,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,RYAN CURTIS,M,1958-12-31,2344,null,NELSONAMY@YAHOO.COM
1907,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,GARY_DAVIES,M,1962-06-20,null,LOS_CORREDORES,PBRADY@GMAIL.COM
1908,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,MARIA MILLER,F,1964-02-07,2843,null,ERICKSONJESSICA@GMAIL.COM
1909,UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,AMBER_GRAHAM,F,1931-03-05,null,AGUSTONI,KRISTINACOMPTON@YAHOO.COM
1910,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,JOHN GREEN,M,1938-12-12,7400,null,ALEXANDERKAREN@GMAIL.COM
1911,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,CRISTINA HUMPHREY,F,1963-01-31,1804,null,ANNECONWAY@GMAIL.COM
1912,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,SCOTT ROSS,M,1931-04-13,8375,null,BRENDA35@HOTMAIL.COM
1913,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,JOSE VAUGHN,M,1996-02-08,3137,null,ANDERSONCHERYL@GMAIL.COM
1914,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,BRENT THOMAS,M,2019-06-13,2824,null,NANCYMILLER@HOTMAIL.COM
1915,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,JAMES_CARTER,M,1992-12-18,null,AYACUCHO,PVALDEZ@HOTMAIL.COM
1916,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,LUKE DOUGHERTY,M,1927-05-27,5773,null,WILLIAMTAYLOR@YAHOO.COM
1917,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,PAUL MOORE,M,1937-01-13,8153,null,TAMARASANTOS@GMAIL.COM
1918,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,ERIC ALLEN,M,1955-06-28,3513,null,MICHELLEBENSON@GMAIL.COM
1919,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,SARAH_YOUNG,F,1925-03-30,null,CAMPO_DE_GALNASI,MELISSA85@HOTMAIL.COM
1920,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,JEFFREY JACOBSON,M,1963-07-20,7105,null,MICHAEL83@HOTMAIL.COM
1921,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,REBECCA OLSON,F,1993-05-02,3589,null,KIMBERLY98@GMAIL.COM
1922,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,JENNIFER SCHROEDER,F,2015-01-20,2722,null,DANIELLE61@YAHOO.COM
1923,UNIV. NACIONAL DEL COMAHUE,FARMACIA,NICOLE SMITH,F,1912-08-21,5438,null,HOLLYMEDINA@YAHOO.COM
1924,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,LAURA GIBSON,F,1938-12-03,3087,null,CARMENMCKINNEY@YAHOO.COM
1925,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,KIMBERLY CALDERON,F,1955-04-12,3181,null,GGRAHAM@GMAIL.COM
1926,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,CHARLES TAYLOR,M,1957-03-24,4242,null,RENEE64@HOTMAIL.COM
1927,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,OMAR ROSS,M,1922-03-06,7165,null,MATTHEWKING@GMAIL.COM
1928,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,MICHAEL DAVIES,M,1924-02-22,5527,null,ELLISLAURA@GMAIL.COM
1929,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,VINCENT ANDERSON,M,1986-10-31,8309,null,UANDRADE@GMAIL.COM
1930,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,WILLIAM FIGUEROA,M,1918-12-04,7404,null,KATHLEEN16@YAHOO.COM
1931,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,ROBERT MORENO,M,1934-03-08,3574,null,NWATSON@YAHOO.COM
1932,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,MANUEL KING,M,1987-10-10,4230,null,MICHELLEPERRY@GMAIL.COM
1933,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,TAMMY_RIOS,F,1944-07-16,null,BENAVIDEZ,HSHORT@HOTMAIL.COM
1934,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,MARK BRADLEY,M,1942-04-27,2113,null,TWEBB@GMAIL.COM
1935,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,FRANK_PRUITT,M,1977-08-08,null,LA_SARA,LEJOHN@YAHOO.COM
1936,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,CATHERINE BUSH,F,2001-12-17,2309,null,AMANDADOYLE@GMAIL.COM
1937,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,JOSEPH MCCARTHY,M,1986-03-25,2931,null,LAURENCHURCH@HOTMAIL.COM
1938,UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,CHRISTOPHER_MEZA,M,1908-09-11,null,COLONIA_LOTE_12,CORDOVAPAUL@YAHOO.COM
1939,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,REBECCA BASS,F,1987-07-15,2722,null,MELISSASMITH@HOTMAIL.COM
1940,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,CHRISTOPHER HICKMAN,M,1926-03-07,7220,null,DLOPEZ@GMAIL.COM
1941,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,ELIZABETH LAM,F,1917-10-07,6400,null,AUSTINTHOMAS@HOTMAIL.COM
1942,UNIV. NACIONAL DEL COMAHUE,MEDICINA,BRANDY PATTERSON,F,1911-09-23,3414,null,SIMPSONCHRISTOPHER@YAHOO.COM
1943,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,CHRISTOPHER_GARCIA,M,1923-08-12,null,COLONIA_JAUREGUI,DONNA62@YAHOO.COM
1944,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,WESLEY MURRAY,M,1906-09-01,6000,null,WPACE@GMAIL.COM
1945,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,BRITTANY MARTIN,F,1943-12-02,2900,null,HENRYAMBER@HOTMAIL.COM
1946,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,RACHEL MARTINEZ,F,1988-09-27,5386,null,JONATHAN93@HOTMAIL.COM
1947,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,ANGELA_MYERS,F,1966-06-28,null,ARROYO_MOREIRA,ALEXANDERHINTON@HOTMAIL.COM
1948,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,MR. JOSHUA KNIGHT,M,2002-12-15,7001,null,GABRIELGALLAGHER@HOTMAIL.COM
1949,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,STACEY_WATTS,F,1933-07-13,null,DINA_HUAPI,REGINALDDAVIS@GMAIL.COM
1950,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,JASMINE STEIN,F,1918-07-23,2405,null,JHESTER@YAHOO.COM
1951,UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,COLLEEN_OLSON,F,1909-10-03,null,COSTA_DEL_RIO_AZUL,DONNA21@HOTMAIL.COM
1952,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,DANIEL ROBERTS,M,1978-06-12,1651,null,XMORRIS@YAHOO.COM
1953,UNIVERSIDAD_DEL_SALVADOR,MEDICINA,MARIAH_MARTINEZ,F,1934-01-24,null,ALTO_GRANDE,KINGCHRISTY@HOTMAIL.COM
1954,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,SCOTT MARTIN,M,2000-01-11,1647,null,FREDERICK23@YAHOO.COM
1955,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,JASON_FARLEY,M,1917-08-08,null,AMALIA,UHAYES@YAHOO.COM
1956,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,JOHN_LUCAS,M,1958-04-10,null,CAMPO_DE_VILLAMIL,WRAMIREZ@GMAIL.COM
1957,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,AMANDA DIAZ,F,1994-03-22,3344,null,JEFFERYDENNIS@HOTMAIL.COM
1958,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,ADAM MOORE,M,1957-02-12,1665,null,BRANDON66@HOTMAIL.COM
1959,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,AMANDA HILL,F,1990-04-08,8129,null,TYLER57@HOTMAIL.COM
1960,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,AUTUMN MCGEE,F,1931-11-20,8133,null,FDOYLE@HOTMAIL.COM
1961,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,DAVID DILLON,M,1967-07-21,5276,null,BERGERASHLEY@GMAIL.COM
1962,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,ROBIN HUGHES,F,2009-12-24,5632,null,THORNTONJAMES@GMAIL.COM
1963,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,ANITA MARTINEZ,F,2016-09-13,1890,null,OKELLEY@GMAIL.COM
1964,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,DIANA FOSTER,F,1945-01-27,4111,null,CLYNCH@HOTMAIL.COM
1965,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,SAMANTHA FERGUSON,F,2003-03-26,2445,null,ALYSSAMOORE@HOTMAIL.COM
1966,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,RONALD HICKS,M,1908-08-06,5460,null,JERRYMARTIN@YAHOO.COM
1967,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,MICHAEL_ORTEGA,M,1932-06-16,null,CARAPACHAY,WRIGHTLISA@HOTMAIL.COM
1968,UNIV. NACIONAL DEL COMAHUE,FARMACIA,ASHLEY RUSSELL,F,1927-02-23,2352,null,ANTHONY45@HOTMAIL.COM
1969,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,CINDY_TORRES,F,1917-08-30,null,CHICHAGASTA,BENSONJAMES@GMAIL.COM
1970,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,LAURIE_SMITH,F,1952-12-30,null,CUARTEL_IV,LINDSAYHENRY@HOTMAIL.COM
1971,UNIV. NACIONAL DEL COMAHUE,MEDICINA,MARK SCOTT,M,1992-05-08,8127,null,KIMBERLYDAVIS@YAHOO.COM
1972,UNIV. NACIONAL DEL COMAHUE,MEDICINA,FELICIA COLEMAN,F,1929-05-11,8146,null,HWILLIAMS@YAHOO.COM
1973,UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,MRS._JORDAN_GONZALEZ,F,1968-10-25,null,CAÑADA,KJACKSON@GMAIL.COM
1974,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,COLTON BARRETT,M,1926-09-15,5431,null,ZHUDSON@YAHOO.COM
1975,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,AMY SMITH,F,1989-09-29,5750,null,ROBERTDANIELS@HOTMAIL.COM
1976,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,SUSAN MALDONADO,F,2000-11-07,5400,null,ASHLEY87@HOTMAIL.COM
1977,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,APRIL ROTH,F,1928-04-30,6411,null,SUSAN58@YAHOO.COM
1978,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,CAROL HUDSON,F,2002-01-12,7241,null,FAGUILAR@HOTMAIL.COM
